"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"33876","554","28156","La Loupe","20","28","24","1","11",8
"33877","554","28240","La Loupe","20","28","24","1","11",8
"33878","554","61323","La Loupe","20","61","28","1","11",8
"33879","554","28401","La Loupe","20","28","24","1","11",8
"33880","554","28214","La Loupe","11","28","24","1","11",8
"33881","555","18287","Saint-Satur - Sancerre","20","18","24","1","11",14
"33882","555","18258","Saint-Satur - Sancerre","20","18","24","1","11",14
"33883","555","18144","Saint-Satur - Sancerre","20","18","24","1","11",14
"33884","555","18241","Saint-Satur - Sancerre","12","18","24","1","11",14
"33885","555","18274","Saint-Satur - Sancerre","20","18","24","1","11",14
"33886","555","18098","Saint-Satur - Sancerre","20","18","24","1","11",14
"33887","555","18200","Saint-Satur - Sancerre","20","18","24","1","11",14
"33888","555","18079","Saint-Satur - Sancerre","20","18","24","1","11",14
"33889","555","18249","Saint-Satur - Sancerre","20","18","24","1","11",14
"33890","555","18039","Saint-Satur - Sancerre","20","18","24","1","11",14
"33891","555","18262","Saint-Satur - Sancerre","20","18","24","1","11",14
"33892","555","18146","Saint-Satur - Sancerre","20","18","24","1","11",14
"33893","555","18233","Saint-Satur - Sancerre","11","18","24","1","11",14
"33894","555","18116","Saint-Satur - Sancerre","20","18","24","1","11",14
"33895","556","22209","Pleslin-Trigavou","12","22","53","1","11",2
"33896","556","22190","Pleslin-Trigavou","11","22","53","1","11",2
"33897","557","56174","Locminé","20","56","53","1","11",2
"33898","557","56117","Locminé","11","56","53","1","11",2
"33899","558","19166","Uzerche","20","19","75","1","11",8
"33900","558","19248","Uzerche","20","19","75","1","11",8
"33901","558","19076","Uzerche","20","19","75","1","11",8
"33902","558","19060","Uzerche","20","19","75","1","11",8
"33903","558","19250","Uzerche","20","19","75","1","11",8
"33904","558","19079","Uzerche","20","19","75","1","11",8
"33905","558","19276","Uzerche","11","19","75","1","11",8
"33906","558","19285","Uzerche","20","19","75","1","11",8
"33907","559","68287","Rouffach","11","68","44","1","11",2
"33908","559","68318","Rouffach","20","68","44","1","11",2
"33909","560","27275","Gaillon","11","27","28","1","11",1
"33910","561","49180","Longué-Jumelles","11","49","52","1","11",2
"33911","561","49171","Longué-Jumelles","20","49","52","1","11",2
"33912","562","02759","Vervins","20","02","32","1","11",21
"33913","562","02401","Vervins","20","02","32","1","11",21
"33914","562","02384","Vervins","20","02","32","1","11",21
"33915","562","02535","Vervins","20","02","32","1","11",21
"33916","562","02369","Vervins","20","02","32","1","11",21
"33917","562","02823","Vervins","20","02","32","1","11",21
"33918","562","02657","Vervins","20","02","32","1","11",21
"33919","562","02357","Vervins","20","02","32","1","11",21
"33920","562","02373","Vervins","20","02","32","1","11",21
"33921","562","02341","Vervins","20","02","32","1","11",21
"33922","562","02681","Vervins","20","02","32","1","11",21
"33923","562","02404","Vervins","20","02","32","1","11",21
"33924","562","02740","Vervins","20","02","32","1","11",21
"33925","562","02826","Vervins","20","02","32","1","11",21
"33926","562","02116","Vervins","20","02","32","1","11",21
"33927","562","02331","Vervins","20","02","32","1","11",21
"33928","562","02444","Vervins","20","02","32","1","11",21
"33929","562","02321","Vervins","20","02","32","1","11",21
"33930","562","02789","Vervins","11","02","32","1","11",21
"33931","562","02688","Vervins","20","02","32","1","11",21
"33932","562","02623","Vervins","20","02","32","1","11",21
"33933","563","58164","La Charité-sur-Loire","20","58","27","1","11",4
"33934","563","18110","La Charité-sur-Loire","20","18","24","1","11",4
"33935","563","18224","La Charité-sur-Loire","20","18","24","1","11",4
"33936","563","58059","La Charité-sur-Loire","11","58","27","1","11",4
"33937","564","04019","Barcelonnette","11","04","93","1","11",11
"33938","564","04161","Barcelonnette","20","04","93","1","11",11
"33939","564","04226","Barcelonnette","20","04","93","1","11",11
"33940","564","04220","Barcelonnette","20","04","93","1","11",11
"33941","564","04120","Barcelonnette","20","04","93","1","11",11
"33942","564","04096","Barcelonnette","20","04","93","1","11",11
"33943","564","04086","Barcelonnette","20","04","93","1","11",11
"33944","564","04195","Barcelonnette","20","04","93","1","11",11
"33945","564","04193","Barcelonnette","20","04","93","1","11",11
"33946","564","04062","Barcelonnette","20","04","93","1","11",11
"33947","564","04073","Barcelonnette","20","04","93","1","11",11
"33948","565","69169","Amplepuis","20","69","84","1","11",3
"33949","565","69006","Amplepuis","11","69","84","1","11",3
"33950","565","69214","Amplepuis","20","69","84","1","11",3
"33951","566","66009","Amélie-les-Bains-Palalda","12","66","76","1","11",6
"33952","566","66113","Amélie-les-Bains-Palalda","20","66","76","1","11",6
"33953","566","66116","Amélie-les-Bains-Palalda","20","66","76","1","11",6
"33954","566","66003","Amélie-les-Bains-Palalda","11","66","76","1","11",6
"33955","566","66060","Amélie-les-Bains-Palalda","20","66","76","1","11",6
"33956","566","66203","Amélie-les-Bains-Palalda","20","66","76","1","11",6
"33957","567","56234","Quiberon","20","56","53","1","11",2
"33958","567","56186","Quiberon","11","56","53","1","11",2
"33959","568","51627","Blancs-Coteaux","20","51","44","1","11",11
"33960","568","51239","Blancs-Coteaux","20","51","44","1","11",11
"33961","568","51578","Blancs-Coteaux","20","51","44","1","11",11
"33962","568","51558","Blancs-Coteaux","20","51","44","1","11",11
"33963","568","51367","Blancs-Coteaux","12","51","44","1","11",11
"33964","568","51049","Blancs-Coteaux","20","51","44","1","11",11
"33965","568","51430","Blancs-Coteaux","20","51","44","1","11",11
"33966","568","51612","Blancs-Coteaux","11","51","44","1","11",11
"33967","568","51655","Blancs-Coteaux","20","51","44","1","11",11
"33968","568","51469","Blancs-Coteaux","20","51","44","1","11",11
"33969","568","51158","Blancs-Coteaux","20","51","44","1","11",11
"33970","569","41113","Montoire-sur-le-Loir","20","41","24","1","11",11
"33971","569","41153","Montoire-sur-le-Loir","20","41","24","1","11",11
"33972","569","41225","Montoire-sur-le-Loir","20","41","24","1","11",11
"33973","569","41100","Montoire-sur-le-Loir","20","41","24","1","11",11
"33974","569","41149","Montoire-sur-le-Loir","11","41","24","1","11",11
"33975","569","41004","Montoire-sur-le-Loir","20","41","24","1","11",11
"33976","569","41215","Montoire-sur-le-Loir","20","41","24","1","11",11
"33977","569","41250","Montoire-sur-le-Loir","20","41","24","1","11",11
"33978","569","41087","Montoire-sur-le-Loir","20","41","24","1","11",11
"33979","569","41265","Montoire-sur-le-Loir","20","41","24","1","11",11
"33980","569","41255","Montoire-sur-le-Loir","20","41","24","1","11",11
"33981","570","67281","Marckolsheim","11","67","44","1","11",4
"33982","570","67011","Marckolsheim","12","67","44","1","11",4
"33983","570","67056","Marckolsheim","12","67","44","1","11",4
"33984","570","67277","Marckolsheim","12","67","44","1","11",4
"33985","571","02618","Bohain-en-Vermandois","20","02","32","1","11",3
"33986","571","02095","Bohain-en-Vermandois","11","02","32","1","11",3
"33987","571","02061","Bohain-en-Vermandois","20","02","32","1","11",3
"33988","572","01121","Plateau d'Hauteville","20","01","84","1","11",6
"33989","572","01155","Plateau d'Hauteville","20","01","84","1","11",6
"33990","572","01080","Plateau d'Hauteville","20","01","84","1","11",6
"33991","572","01185","Plateau d'Hauteville","11","01","84","1","11",6
"33992","572","01060","Plateau d'Hauteville","20","01","84","1","11",6
"33993","572","01012","Plateau d'Hauteville","20","01","84","1","11",6
"33994","573","08336","Carignan","20","08","44","1","11",12
"33995","573","08138","Carignan","20","08","44","1","11",12
"33996","573","08466","Carignan","20","08","44","1","11",12
"33997","573","08184","Carignan","20","08","44","1","11",12
"33998","573","08090","Carignan","11","08","44","1","11",12
"33999","573","08293","Carignan","20","08","44","1","11",12
"34000","573","08281","Carignan","20","08","44","1","11",12
"34001","573","08067","Carignan","12","08","44","1","11",12
"34002","573","08255","Carignan","20","08","44","1","11",12
"34003","573","08269","Carignan","20","08","44","1","11",12
"34004","573","08376","Carignan","20","08","44","1","11",12
"34005","573","08349","Carignan","20","08","44","1","11",12
"34006","574","72272","Saint-Calais","20","72","52","1","11",10
"34007","574","72128","Saint-Calais","20","72","52","1","11",10
"34008","574","72085","Saint-Calais","20","72","52","1","11",10
"34009","574","72269","Saint-Calais","11","72","52","1","11",10
"34010","574","72250","Saint-Calais","20","72","52","1","11",10
"34011","574","72286","Saint-Calais","20","72","52","1","11",10
"34012","574","72190","Saint-Calais","20","72","52","1","11",10
"34013","574","72087","Saint-Calais","20","72","52","1","11",10
"34014","574","72032","Saint-Calais","20","72","52","1","11",10
"34015","574","72204","Saint-Calais","20","72","52","1","11",10
"34016","575","17159","Pons","20","17","75","1","11",8
"34017","575","17388","Pons","20","17","75","1","11",8
"34018","575","17047","Pons","20","17","75","1","11",8
"34019","575","17039","Pons","20","17","75","1","11",8
"34020","575","17027","Pons","20","17","75","1","11",8
"34021","575","17283","Pons","11","17","75","1","11",8
"34022","575","17227","Pons","20","17","75","1","11",8
"34023","575","17145","Pons","20","17","75","1","11",8
"34024","576","76441","Blangy-sur-Bresle","20","76","28","1","11",8
"34025","576","76500","Blangy-sur-Bresle","20","76","28","1","11",8
"34026","576","80126","Blangy-sur-Bresle","20","80","32","1","11",8
"34027","576","80586","Blangy-sur-Bresle","20","80","32","1","11",8
"34028","576","76101","Blangy-sur-Bresle","11","76","28","1","11",8
"34029","576","76528","Blangy-sur-Bresle","20","76","28","1","11",8
"34030","576","76460","Blangy-sur-Bresle","20","76","28","1","11",8
"34031","576","80587","Blangy-sur-Bresle","20","80","32","1","11",8
"34032","577","27258","Beuzeville","20","27","28","1","11",5
"34033","577","27065","Beuzeville","11","27","28","1","11",5
"34034","577","27393","Beuzeville","20","27","28","1","11",5
"34035","577","27361","Beuzeville","20","27","28","1","11",5
"34036","577","27646","Beuzeville","20","27","28","1","11",5
"34037","578","56034","Carnac","11","56","53","1","11",2
"34038","578","56168","Carnac","20","56","53","1","11",2
"34039","579","39325","Arbois","12","39","27","1","11",16
"34040","579","39446","Arbois","20","39","27","1","11",16
"34041","579","39013","Arbois","11","39","27","1","11",16
"34042","579","39019","Arbois","20","39","27","1","11",16
"34043","579","39116","Arbois","20","39","27","1","11",16
"34044","579","39539","Arbois","20","39","27","1","11",16
"34045","579","39355","Arbois","20","39","27","1","11",16
"34046","579","39223","Arbois","20","39","27","1","11",16
"34047","579","39319","Arbois","20","39","27","1","11",16
"34048","579","39572","Arbois","20","39","27","1","11",16
"34049","579","39479","Arbois","20","39","27","1","11",16
"34050","579","39565","Arbois","20","39","27","1","11",16
"34051","579","39337","Arbois","20","39","27","1","11",16
"34052","579","39003","Arbois","20","39","27","1","11",16
"34053","579","39425","Arbois","20","39","27","1","11",16
"34054","579","39002","Arbois","20","39","27","1","11",16
"34055","580","38001","Les Abrets en Dauphiné","11","38","84","1","11",1
"34056","581","28348","Nonancourt - Saint-Lubin-des-Joncherets","11","28","24","1","11",2
"34057","581","27438","Nonancourt - Saint-Lubin-des-Joncherets","12","27","28","1","11",2
"34058","582","71564","Charolles","20","71","27","1","11",12
"34059","582","71339","Charolles","20","71","27","1","11",12
"34060","582","71203","Charolles","20","71","27","1","11",12
"34061","582","71361","Charolles","20","71","27","1","11",12
"34062","582","71586","Charolles","20","71","27","1","11",12
"34063","582","71433","Charolles","20","71","27","1","11",12
"34064","582","71276","Charolles","20","71","27","1","11",12
"34065","582","71025","Charolles","20","71","27","1","11",12
"34066","582","71106","Charolles","11","71","27","1","11",12
"34067","582","71562","Charolles","20","71","27","1","11",12
"34068","582","71021","Charolles","20","71","27","1","11",12
"34069","582","71086","Charolles","20","71","27","1","11",12
"34070","583","32208","Lectoure","11","32","76","1","11",13
"34071","583","32364","Lectoure","20","32","76","1","11",13
"34072","583","32442","Lectoure","20","32","76","1","11",13
"34073","583","32158","Lectoure","20","32","76","1","11",13
"34074","583","32239","Lectoure","20","32","76","1","11",13
"34075","583","32188","Lectoure","20","32","76","1","11",13
"34076","583","32078","Lectoure","20","32","76","1","11",13
"34077","583","32395","Lectoure","20","32","76","1","11",13
"34078","583","32085","Lectoure","20","32","76","1","11",13
"34079","583","32391","Lectoure","20","32","76","1","11",13
"34080","583","32176","Lectoure","20","32","76","1","11",13
"34081","583","32047","Lectoure","20","32","76","1","11",13
"34082","583","32082","Lectoure","20","32","76","1","11",13
"34083","584","08363","Revin","11","08","44","1","11",1
"34084","585","38465","Morestel","20","38","84","1","11",3
"34085","585","38261","Morestel","11","38","84","1","11",3
"34086","585","38050","Morestel","20","38","84","1","11",3
"34087","586","60058","Breteuil","20","60","32","1","11",5
"34088","586","60104","Breteuil","11","60","32","1","11",5
"34089","586","60486","Breteuil","20","60","32","1","11",5
"34090","586","60221","Breteuil","20","60","32","1","11",5
"34091","586","60627","Breteuil","20","60","32","1","11",5
"34092","587","66048","Banyuls-sur-Mer","20","66","76","1","11",2
"34093","587","66016","Banyuls-sur-Mer","11","66","76","1","11",2
"34094","588","41198","Saint-Aignan","11","41","24","1","11",5
"34095","588","41042","Saint-Aignan","20","41","24","1","11",5
"34096","588","41239","Saint-Aignan","20","41","24","1","11",5
"34097","588","41126","Saint-Aignan","20","41","24","1","11",5
"34098","588","41063","Saint-Aignan","20","41","24","1","11",5
"34099","589","84122","Sarrians","11","84","93","1","11",1
"34100","590","61370","Domfront en Poiraie","20","61","28","1","11",8
"34101","590","61421","Domfront en Poiraie","20","61","28","1","11",8
"34102","590","61487","Domfront en Poiraie","20","61","28","1","11",8
"34103","590","61145","Domfront en Poiraie","11","61","28","1","11",8
"34104","590","61401","Domfront en Poiraie","20","61","28","1","11",8
"34105","590","61021","Domfront en Poiraie","20","61","28","1","11",8
"34106","590","61452","Domfront en Poiraie","20","61","28","1","11",8
"34107","590","61326","Domfront en Poiraie","20","61","28","1","11",8
"34108","591","42033","Cours","20","42","84","1","11",4
"34109","591","69164","Cours","20","69","84","1","11",4
"34110","591","69066","Cours","11","69","84","1","11",4
"34111","591","42300","Cours","20","42","84","1","11",4
"34112","592","13053","Mallemort","11","13","93","1","11",1
"34113","593","43224","Sainte-Sigolène","11","43","84","1","11",1
"34114","594","64170","Salies-de-Béarn","20","64","75","1","11",6
"34115","594","64423","Salies-de-Béarn","20","64","75","1","11",6
"34116","594","64168","Salies-de-Béarn","20","64","75","1","11",6
"34117","594","64499","Salies-de-Béarn","11","64","75","1","11",6
"34118","594","64151","Salies-de-Béarn","20","64","75","1","11",6
"34119","594","64082","Salies-de-Béarn","20","64","75","1","11",6
"34120","595","61015","Sées","20","61","28","1","11",7
"34121","595","61081","Sées","20","61","28","1","11",7
"34122","595","61266","Sées","20","61","28","1","11",7
"34123","595","61301","Sées","20","61","28","1","11",7
"34124","595","61492","Sées","20","61","28","1","11",7
"34125","595","61464","Sées","11","61","28","1","11",7
"34126","595","61183","Sées","20","61","28","1","11",7
"34127","596","42059","Chazelles-sur-Lyon","11","42","84","1","11",2
"34128","596","42335","Chazelles-sur-Lyon","20","42","84","1","11",2
"34129","597","57427","Phalsbourg","12","57","44","1","11",3
"34130","597","57169","Phalsbourg","12","57","44","1","11",3
"34131","597","57540","Phalsbourg","11","57","44","1","11",3
"34132","598","83055","Fayence","11","83","93","1","11",1
"34133","599","19189","Argentat-sur-Dordogne","20","19","75","1","11",12
"34134","599","19192","Argentat-sur-Dordogne","20","19","75","1","11",12
"34135","599","19045","Argentat-sur-Dordogne","20","19","75","1","11",12
"34136","599","19221","Argentat-sur-Dordogne","20","19","75","1","11",12
"34137","599","19212","Argentat-sur-Dordogne","20","19","75","1","11",12
"34138","599","19215","Argentat-sur-Dordogne","20","19","75","1","11",12
"34139","599","19140","Argentat-sur-Dordogne","20","19","75","1","11",12
"34140","599","19091","Argentat-sur-Dordogne","20","19","75","1","11",12
"34141","599","19010","Argentat-sur-Dordogne","11","19","75","1","11",12
"34142","599","19222","Argentat-sur-Dordogne","20","19","75","1","11",12
"34143","599","19089","Argentat-sur-Dordogne","20","19","75","1","11",12
"34144","599","19259","Argentat-sur-Dordogne","20","19","75","1","11",12
"34145","600","03299","Lapalisse","20","03","84","1","11",9
"34146","600","03257","Lapalisse","20","03","84","1","11",9
"34147","600","03004","Lapalisse","20","03","84","1","11",9
"34148","600","03105","Lapalisse","20","03","84","1","11",9
"34149","600","03017","Lapalisse","20","03","84","1","11",9
"34150","600","03068","Lapalisse","20","03","84","1","11",9
"34151","600","03291","Lapalisse","20","03","84","1","11",9
"34152","600","03138","Lapalisse","11","03","84","1","11",9
"34153","600","03272","Lapalisse","20","03","84","1","11",9
"34154","601","32369","Nogaro","20","32","76","1","11",18
"34155","601","32434","Nogaro","20","32","76","1","11",18
"34156","601","32005","Nogaro","20","32","76","1","11",18
"34157","601","32202","Nogaro","20","32","76","1","11",18
"34158","601","32390","Nogaro","20","32","76","1","11",18
"34159","601","32380","Nogaro","20","32","76","1","11",18
"34160","601","32191","Nogaro","20","32","76","1","11",18
"34161","601","32211","Nogaro","20","32","76","1","11",18
"34162","601","32222","Nogaro","20","32","76","1","11",18
"34163","601","32113","Nogaro","20","32","76","1","11",18
"34164","601","32049","Nogaro","20","32","76","1","11",18
"34165","601","32094","Nogaro","20","32","76","1","11",18
"34166","601","32296","Nogaro","11","32","76","1","11",18
"34167","601","32408","Nogaro","20","32","76","1","11",18
"34168","601","32214","Nogaro","20","32","76","1","11",18
"34169","601","32437","Nogaro","20","32","76","1","11",18
"34170","601","32305","Nogaro","20","32","76","1","11",18
"34171","601","32458","Nogaro","20","32","76","1","11",18
"34172","602","53083","Villaines-la-Juhel","20","53","52","1","11",8
"34173","602","53198","Villaines-la-Juhel","20","53","52","1","11",8
"34174","602","53271","Villaines-la-Juhel","11","53","52","1","11",8
"34175","602","53013","Villaines-la-Juhel","20","53","52","1","11",8
"34176","602","53085","Villaines-la-Juhel","20","53","52","1","11",8
"34177","602","53272","Villaines-la-Juhel","20","53","52","1","11",8
"34178","602","53112","Villaines-la-Juhel","20","53","52","1","11",8
"34179","602","53139","Villaines-la-Juhel","20","53","52","1","11",8
"34180","603","08222","Fumay","12","08","44","1","11",4
"34181","603","08185","Fumay","11","08","44","1","11",4
"34182","603","08166","Fumay","20","08","44","1","11",4
"34183","603","08304","Fumay","20","08","44","1","11",4
"34184","604","76185","Forges-les-Eaux","20","76","28","1","11",5
"34185","604","76432","Forges-les-Eaux","20","76","28","1","11",5
"34186","604","76261","Forges-les-Eaux","20","76","28","1","11",5
"34187","604","76672","Forges-les-Eaux","20","76","28","1","11",5
"34188","604","76276","Forges-les-Eaux","11","76","28","1","11",5
"34189","605","56013","Belz","11","56","53","1","11",2
"34190","605","56055","Belz","12","56","53","1","11",2
"34191","606","82091","Beaumont-de-Lomagne","20","82","76","1","11",11
"34192","606","82055","Beaumont-de-Lomagne","20","82","76","1","11",11
"34193","606","82070","Beaumont-de-Lomagne","20","82","76","1","11",11
"34194","606","82013","Beaumont-de-Lomagne","11","82","76","1","11",11
"34195","606","82180","Beaumont-de-Lomagne","20","82","76","1","11",11
"34196","606","82006","Beaumont-de-Lomagne","20","82","76","1","11",11
"34197","606","82059","Beaumont-de-Lomagne","20","82","76","1","11",11
"34198","606","82047","Beaumont-de-Lomagne","20","82","76","1","11",11
"34199","606","82103","Beaumont-de-Lomagne","20","82","76","1","11",11
"34200","606","82193","Beaumont-de-Lomagne","20","82","76","1","11",11
"34201","606","82068","Beaumont-de-Lomagne","20","82","76","1","11",11
"34202","607","85215","Saint-Fulgent","11","85","52","1","11",2
"34203","607","85196","Saint-Fulgent","20","85","52","1","11",2
"34204","608","11266","Port-la-Nouvelle","11","11","76","1","11",1
"34205","609","47264","Miramont-de-Guyenne","20","47","75","1","11",5
"34206","609","47035","Miramont-de-Guyenne","20","47","75","1","11",5
"34207","609","47144","Miramont-de-Guyenne","20","47","75","1","11",5
"34208","609","47204","Miramont-de-Guyenne","20","47","75","1","11",5
"34209","609","47168","Miramont-de-Guyenne","11","47","75","1","11",5
"34210","610","88050","Bruyères","20","88","44","1","11",8
"34211","610","88502","Bruyères","20","88","44","1","11",8
"34212","610","88315","Bruyères","20","88","44","1","11",8
"34213","610","88086","Bruyères","12","88","44","1","11",8
"34214","610","88076","Bruyères","20","88","44","1","11",8
"34215","610","88262","Bruyères","20","88","44","1","11",8
"34216","610","88145","Bruyères","20","88","44","1","11",8
"34217","610","88078","Bruyères","11","88","44","1","11",8
"34218","611","67388","Reichshoffen","11","67","44","1","11",1
"34219","612","05089","Laragne-Montéglin","20","05","93","1","11",10
"34220","612","05076","Laragne-Montéglin","20","05","93","1","11",10
"34221","612","05159","Laragne-Montéglin","20","05","93","1","11",10
"34222","612","05033","Laragne-Montéglin","20","05","93","1","11",10
"34223","612","05094","Laragne-Montéglin","20","05","93","1","11",10
"34224","612","05070","Laragne-Montéglin","11","05","93","1","11",10
"34225","612","05053","Laragne-Montéglin","20","05","93","1","11",10
"34226","612","05073","Laragne-Montéglin","20","05","93","1","11",10
"34227","612","05097","Laragne-Montéglin","20","05","93","1","11",10
"34228","612","05172","Laragne-Montéglin","20","05","93","1","11",10
"34229","613","40330","Morcenx-la-Nouvelle","20","40","75","1","11",2
"34230","613","40197","Morcenx-la-Nouvelle","11","40","75","1","11",2
"34231","614","59541","Solesmes","12","59","32","1","11",2
"34232","614","59571","Solesmes","11","59","32","1","11",2
"34233","615","85021","Cugand","12","85","52","1","11",2
"34234","615","85076","Cugand","11","85","52","1","11",2
"34235","616","32088","Vic-Fezensac","20","32","76","1","11",11
"34236","616","32462","Vic-Fezensac","11","32","76","1","11",11
"34237","616","32166","Vic-Fezensac","20","32","76","1","11",11
"34238","616","32346","Vic-Fezensac","20","32","76","1","11",11
"34239","616","32332","Vic-Fezensac","20","32","76","1","11",11
"34240","616","32033","Vic-Fezensac","20","32","76","1","11",11
"34241","616","32294","Vic-Fezensac","20","32","76","1","11",11
"34242","616","32402","Vic-Fezensac","20","32","76","1","11",11
"34243","616","32043","Vic-Fezensac","20","32","76","1","11",11
"34244","616","32352","Vic-Fezensac","20","32","76","1","11",11
"34245","616","32231","Vic-Fezensac","12","32","76","1","11",11
"34246","617","73026","Modane","20","73","84","1","11",6
"34247","617","73322","Modane","20","73","84","1","11",6
"34248","617","73157","Modane","11","73","84","1","11",6
"34249","617","73117","Modane","12","73","84","1","11",6
"34250","617","73223","Modane","20","73","84","1","11",6
"34251","617","73119","Modane","20","73","84","1","11",6
"34252","618","81103","Lacaune","20","81","76","1","11",11
"34253","618","81193","Lacaune","20","81","76","1","11",11
"34254","618","81192","Lacaune","20","81","76","1","11",11
"34255","618","81188","Lacaune","20","81","76","1","11",11
"34256","618","81028","Lacaune","20","81","76","1","11",11
"34257","618","81314","Lacaune","20","81","76","1","11",11
"34258","618","81124","Lacaune","11","81","76","1","11",11
"34259","618","81282","Lacaune","20","81","76","1","11",11
"34260","618","81085","Lacaune","20","81","76","1","11",11
"34261","618","12163","Lacaune","20","12","76","1","11",11
"34262","618","81023","Lacaune","20","81","76","1","11",11
"34263","619","21663","Venarey-les-Laumes","11","21","27","1","11",10
"34264","619","21197","Venarey-les-Laumes","20","21","27","1","11",10
"34265","619","21308","Venarey-les-Laumes","20","21","27","1","11",10
"34266","619","21288","Venarey-les-Laumes","20","21","27","1","11",10
"34267","619","21404","Venarey-les-Laumes","20","21","27","1","11",10
"34268","619","21307","Venarey-les-Laumes","20","21","27","1","11",10
"34269","619","21122","Venarey-les-Laumes","20","21","27","1","11",10
"34270","619","21226","Venarey-les-Laumes","20","21","27","1","11",10
"34271","619","21299","Venarey-les-Laumes","20","21","27","1","11",10
"34272","619","21008","Venarey-les-Laumes","12","21","27","1","11",10
"34273","620","41232","Salbris","11","41","24","1","11",1
"34274","621","56201","Gourin","20","56","53","1","11",3
"34275","621","56199","Gourin","20","56","53","1","11",3
"34276","621","56066","Gourin","11","56","53","1","11",3
"34277","622","51388","Mourmelon-le-Grand","11","51","44","1","11",1
"34278","623","28051","Bonneval","11","28","24","1","11",1
"34279","624","72176","Le Lude","11","72","52","1","11",3
"34280","624","72098","Le Lude","20","72","52","1","11",3
"34281","624","72060","Le Lude","20","72","52","1","11",3
"34282","625","07349","La Voulte-sur-Rhône","11","07","84","1","11",1
"34283","626","70008","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34284","626","70315","Saint-Loup-sur-Semouse","12","70","27","1","11",10
"34285","626","70052","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34286","626","70023","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34287","626","70411","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34288","626","70467","Saint-Loup-sur-Semouse","11","70","27","1","11",10
"34289","626","70196","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34290","626","70083","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34291","626","70194","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34292","626","70412","Saint-Loup-sur-Semouse","20","70","27","1","11",10
"34293","627","03207","Dompierre-sur-Besbre","20","03","84","1","11",3
"34294","627","03102","Dompierre-sur-Besbre","11","03","84","1","11",3
"34295","627","03100","Dompierre-sur-Besbre","20","03","84","1","11",3
"34296","628","30321","Sommières","11","30","76","1","11",1
"34297","629","55181","Étain","11","55","44","1","11",5
"34298","629","55280","Étain","20","55","44","1","11",5
"34299","629","55057","Étain","20","55","44","1","11",5
"34300","629","55094","Étain","20","55","44","1","11",5
"34301","629","55443","Étain","20","55","44","1","11",5
"34302","630","76176","Cany-Barville","20","76","28","1","11",6
"34303","630","76083","Cany-Barville","20","76","28","1","11",6
"34304","630","76664","Cany-Barville","20","76","28","1","11",6
"34305","630","76159","Cany-Barville","11","76","28","1","11",6
"34306","630","76128","Cany-Barville","20","76","28","1","11",6
"34307","630","76488","Cany-Barville","20","76","28","1","11",6
"34308","631","72145","Sillé-le-Guillaume","20","72","52","1","11",5
"34309","631","72334","Sillé-le-Guillaume","11","72","52","1","11",5
"34310","631","72256","Sillé-le-Guillaume","20","72","52","1","11",5
"34311","631","72229","Sillé-le-Guillaume","20","72","52","1","11",5
"34312","631","72315","Sillé-le-Guillaume","20","72","52","1","11",5
"34313","632","85113","L'Île-d'Yeu","11","85","52","1","11",1
"34314","633","39084","Salins-les-Bains","20","39","27","1","11",14
"34315","633","39133","Salins-les-Bains","20","39","27","1","11",14
"34316","633","39202","Salins-les-Bains","20","39","27","1","11",14
"34317","633","39155","Salins-les-Bains","20","39","27","1","11",14
"34318","633","39495","Salins-les-Bains","20","39","27","1","11",14
"34319","633","39072","Salins-les-Bains","12","39","27","1","11",14
"34320","633","39315","Salins-les-Bains","20","39","27","1","11",14
"34321","633","39006","Salins-les-Bains","20","39","27","1","11",14
"34322","633","39497","Salins-les-Bains","20","39","27","1","11",14
"34323","633","39267","Salins-les-Bains","20","39","27","1","11",14
"34324","633","39004","Salins-les-Bains","20","39","27","1","11",14
"34325","633","39500","Salins-les-Bains","11","39","27","1","11",14
"34326","633","39103","Salins-les-Bains","20","39","27","1","11",14
"34327","633","39248","Salins-les-Bains","20","39","27","1","11",14
"34328","634","79062","Cerizay","11","79","75","1","11",1
"34329","635","03187","Varennes-sur-Allier","20","03","84","1","11",3
"34330","635","03215","Varennes-sur-Allier","20","03","84","1","11",3
"34331","635","03298","Varennes-sur-Allier","11","03","84","1","11",3
"34332","636","53115","Gorron","20","53","52","1","11",7
"34333","636","53270","Gorron","20","53","52","1","11",7
"34334","636","53107","Gorron","11","53","52","1","11",7
"34335","636","53199","Gorron","20","53","52","1","11",7
"34336","636","53071","Gorron","20","53","52","1","11",7
"34337","636","53131","Gorron","20","53","52","1","11",7
"34338","636","53042","Gorron","20","53","52","1","11",7
"34339","637","40206","Peyrehorade","20","40","75","1","11",3
"34340","637","40224","Peyrehorade","11","40","75","1","11",3
"34341","637","40120","Peyrehorade","20","40","75","1","11",3
"34342","638","01420","Saint-Didier-sur-Chalaronne","12","01","84","1","11",2
